correlations	24609786
0	0
0.025	0.338585
0.05	0.184683
0.075	0.406302
0.1	0.701794
0.125	0.764546
0.15	0.87849
0.175	0.8523
0.2	0.773908
0.225	0.818903
0.25	0.905688
0.275	0.72836
0.3	0.783943
0.325	0.652005
0.35	0.825197
0.375	0.842062
0.4	0.719538
0.425	0.762327
0.45	0.77619
0.475	0.759008
0.5	0.712179
0.525	0.780187
0.55	0.732432
0.575	0.757869
0.6	0.804878
0.625	0.757138
0.65	0.72891
0.675	0.753836
0.7	0.759362
0.725	0.746642
0.75	0.728569
0.775	0.791811
0.8	0.765505
0.825	0.736365
0.85	0.750587
0.875	0.751352
0.9	0.750701
0.925	0.763451
0.95	0.748608
0.975	0.768804
1	1.06064
1.025	1.30306
1.05	1.20855
1.075	1.24765
1.1	1.21524
1.125	1.1957
1.15	1.18404
1.175	1.10709
1.2	1.12575
1.225	1.06418
1.25	1.11686
1.275	1.06434
1.3	1.08791
1.325	1.03406
1.35	0.999975
1.375	1.0193
1.4	1.00374
1.425	1.00218
1.45	0.992513
1.475	0.968454
1.5	0.991924
1.525	0.970606
1.55	0.975836
1.575	0.958827
1.6	0.941105
1.625	0.986543
1.65	0.977427
1.675	0.967059
1.7	0.977536
1.725	0.943268
1.75	0.954419
1.775	0.967484
1.8	0.98457
1.825	0.991003
1.85	0.962961
1.875	0.956688
1.9	0.979406
1.925	0.986621
1.95	1.00164
1.975	0.992926
2	0.995934
2.025	0.994914
2.05	1.01581
2.075	0.995413
2.1	1.0068
2.125	1.00886
2.15	1.03318
2.175	1.0024
2.2	1.00353
2.225	1.02343
2.25	1.02506
2.275	1.01861
2.3	1.00545
2.325	1.00283
2.35	1.00754
2.375	0.995348
2.4	0.987413
2.425	1.01003
2.45	1.01232
2.475	0.989054
2.5	0.996747
2.525	1.00247
2.55	1.00882
2.575	1.00837
2.6	0.988564
2.625	1.0064
2.65	1.00939
2.675	0.989519
2.7	0.98738
2.725	0.996397
2.75	0.989079
2.775	1.00913
2.8	1.00127
2.825	1.0032
2.85	0.999102
2.875	0.998154
2.9	0.995898
2.925	0.993634
2.95	1.00105
2.975	0.990435
3	0.997429
3.025	0.994538
3.05	0.991171
3.075	0.987369
3.1	0.989769
3.125	0.99644
3.15	1.00276
3.175	0.980746
3.2	1.00056
3.225	0.998882
3.25	0.99747
3.275	0.997278
3.3	0.991993
3.325	1.00215
3.35	0.998265
3.375	0.97719
3.4	0.991564
3.425	1.0039
3.45	0.981406
3.475	0.988686
3.5	0.999545
3.525	0.990439
3.55	0.988503
3.575	0.999713
3.6	0.987901
3.625	0.988114
3.65	0.997379
3.675	0.999772
3.7	0.990907
3.725	1.00676
3.75	0.993328
3.775	0.994452
3.8	0.991437
3.825	1.00524
3.85	0.994248
3.875	0.998658
3.9	0.996723
3.925	0.993305
3.95	0.98938
3.975	0.991232
4	0.996816
4.025	0.998259
4.05	0.988265
4.075	0.986496
4.1	0.983471
4.125	1.00083
4.15	1.00054
4.175	0.986018
4.2	0.993956
4.225	0.992067
4.25	0.990089
4.275	0.986755
4.3	0.986165
4.325	0.97975
4.35	0.997667
4.375	0.986931
4.4	0.987778
4.425	1.00376
4.45	0.997268
4.475	1.00036
4.5	0.998798
4.525	0.989732
4.55	0.993458
4.575	0.995788
4.6	0.991245
4.625	1.00742
4.65	0.993445
4.675	0.994574
4.7	1.00543
4.725	1.00369
4.75	1.00291
4.775	0.999278
4.8	0.994027
4.825	0.988325
4.85	1.00828
4.875	0.983165
4.9	0.988
4.925	0.985556
4.95	0.995876
4.975	1.0006
5	0.988972
5.025	1.00278
5.05	0.989127
5.075	0.998656
5.1	0.985169
5.125	0.992329
5.15	0.986402
5.175	0.991389
5.2	0.991822
5.225	0.997619
5.25	0.989113
5.275	0.986253
5.3	0.988395
5.325	0.998044
5.35	0.982534
5.375	1.00321
5.4	0.992604
5.425	0.991067
5.45	0.989966
5.475	0.992522
5.5	0.985275
5.525	0.990172
5.55	0.994322
5.575	0.994186
5.6	0.99542
5.625	0.998981
5.65	0.99486
5.675	0.994935
5.7	0.998548
5.725	0.990151
5.75	1.00114
5.775	1.00601
5.8	0.998625
5.825	1.00296
5.85	0.987827
5.875	0.990179
5.9	0.988211
5.925	1.00176
5.95	0.994134
5.975	1.00289
6	0.988812
6.025	0.991684
6.05	0.994117
6.075	0.996712
6.1	0.991973
6.125	0.98975
6.15	0.992753
6.175	0.980508
6.2	0.995377
6.225	0.991588
6.25	0.986621
6.275	0.994821
6.3	0.993205
6.325	0.991136
6.35	0.994542
6.375	0.988506
