correlations	24323599
0	0
0.025	0
0.05	0
0.075	0
0.1	0
0.125	0
0.15	0
0.175	0
0.2	0
0.225	0
0.25	0
0.275	0
0.3	0
0.325	0
0.35	0
0.375	0
0.4	0
0.425	0
0.45	0
0.475	0
0.5	0
0.525	0
0.55	0
0.575	0
0.6	0
0.625	0
0.65	0
0.675	0
0.7	0
0.725	0
0.75	0
0.775	0
0.8	0
0.825	0
0.85	0
0.875	0
0.9	0
0.925	0
0.95	0
0.975	0
1	1.21351
1.025	2.28315
1.05	2.10386
1.075	2.05155
1.1	1.88053
1.125	1.8055
1.15	1.67893
1.175	1.55168
1.2	1.49753
1.225	1.35535
1.25	1.35779
1.275	1.28767
1.3	1.28514
1.325	1.16963
1.35	1.14174
1.375	1.05824
1.4	1.03704
1.425	0.988347
1.45	0.960995
1.475	0.953033
1.5	0.928062
1.525	0.920999
1.55	0.883964
1.575	0.880571
1.6	0.873983
1.625	0.876493
1.65	0.883212
1.675	0.838109
1.7	0.86404
1.725	0.851735
1.75	0.851435
1.775	0.892262
1.8	0.941042
1.825	0.9199
1.85	0.907602
1.875	0.906994
1.9	0.948177
1.925	0.95326
1.95	0.969374
1.975	1.00916
2	1.00956
2.025	1.02886
2.05	1.02993
2.075	1.03284
2.1	1.01574
2.125	1.02243
2.15	1.04483
2.175	1.04633
2.2	1.03084
2.225	1.02229
2.25	1.06072
2.275	1.07955
2.3	1.02355
2.325	1.03956
2.35	1.04531
2.375	1.01006
2.4	1.00706
2.425	0.992457
2.45	0.978918
2.475	0.967407
2.5	0.987782
2.525	1.01043
2.55	1.01289
2.575	1.00197
2.6	0.988585
2.625	0.988219
2.65	0.970144
2.675	0.969281
2.7	0.976435
2.725	0.980708
2.75	0.974348
2.775	0.99817
2.8	0.994146
2.825	0.984355
2.85	0.99407
2.875	1.00643
2.9	1.01353
2.925	1.01725
2.95	1.01545
2.975	0.989395
3	0.98589
3.025	0.990649
3.05	0.991544
3.075	0.977053
3.1	0.981129
3.125	0.988462
3.15	0.984629
3.175	0.96686
3.2	0.985668
3.225	0.986877
3.25	0.985368
3.275	0.99301
3.3	0.98345
3.325	0.99479
3.35	1.00391
3.375	0.971191
3.4	0.978664
3.425	0.981522
3.45	0.962467
3.475	0.983654
3.5	0.995236
3.525	0.992612
3.55	0.987544
3.575	0.996038
3.6	0.994439
3.625	0.982936
3.65	1.00799
3.675	1.00308
3.7	1.00164
3.725	1.00739
3.75	1.01202
3.775	1.00765
3.8	1.00271
3.825	1.00287
3.85	0.99428
3.875	0.991897
3.9	1.00442
3.925	0.989528
3.95	1.00017
3.975	0.979343
4	0.989857
4.025	0.982064
4.05	0.988674
4.075	0.972345
4.1	0.98275
4.125	0.987726
4.15	0.987709
4.175	0.978356
4.2	0.974415
4.225	0.97959
4.25	0.976202
4.275	0.976135
4.3	0.970251
4.325	0.964049
4.35	0.982221
4.375	0.976771
4.4	0.988274
4.425	0.992712
4.45	0.991166
4.475	1.00853
4.5	0.99567
4.525	0.998521
4.55	1.00394
4.575	0.996594
4.6	0.99697
4.625	1.00718
4.65	1.01867
4.675	1.01438
4.7	1.01987
4.725	1.00821
4.75	1.00452
4.775	0.994789
4.8	0.98535
4.825	0.982273
4.85	1.00539
4.875	0.976044
4.9	0.979733
4.925	0.981015
4.95	0.981048
4.975	0.972521
5	0.981615
5.025	0.977565
5.05	0.986933
5.075	0.982046
5.1	0.971191
5.125	0.969915
5.15	0.974557
5.175	0.982683
5.2	0.976913
5.225	0.979294
5.25	0.976894
5.275	0.979965
5.3	0.965413
5.325	0.979629
5.35	0.959863
5.375	0.989966
5.4	0.981053
5.425	0.989525
5.45	0.990015
5.475	0.977774
5.5	0.987567
5.525	0.998557
5.55	0.981347
5.575	1.0019
5.6	1.00021
5.625	1.00046
5.65	1.00051
5.675	0.996308
5.7	0.991034
5.725	0.995175
5.75	1.00158
5.775	1.00671
5.8	0.989386
5.825	1.0076
5.85	0.990312
5.875	0.988711
5.9	0.978017
5.925	0.988959
5.95	0.985055
5.975	0.992755
6	0.980488
6.025	0.990092
6.05	0.981462
6.075	0.991892
6.1	0.980129
6.125	0.976274
6.15	0.973223
6.175	0.973144
6.2	0.979079
6.225	0.965633
6.25	0.979973
6.275	0.977853
6.3	0.983699
6.325	0.990695
6.35	0.999365
6.375	0.989988
6.4	0.994664
6.425	0.990598
6.45	0.995475
6.475	0.984431
6.5	0.99937
6.525	0.996098
6.55	0.98312
6.575	0.995691
6.6	1.00458
6.625	1.00538
6.65	0.996723
6.675	0.997742
6.7	0.994732
6.725	0.992303
6.75	0.987797
6.775	0.990547
6.8	0.980557
6.825	0.97306
6.85	0.977244
6.875	0.973258
6.9	0.973537
6.925	0.993548
6.95	0.987067
6.975	0.991355
7	0.991859
7.025	0.980527
7.05	0.988281
7.075	0.983864
7.1	0.982529
7.125	0.988073
7.15	0.993825
7.175	0.994866
7.2	0.988095
7.225	0.991191
7.25	0.995536
7.275	0.995965
7.3	0.993739
7.325	0.999802
7.35	0.990488
7.375	0.989204
7.4	0.989901
7.425	0.982078
7.45	0.993391
7.475	0.992828
7.5	0.99022
7.525	0.99714
7.55	1.00179
7.575	0.978256
7.6	0.980466
7.625	0.970667
7.65	0.975899
7.675	0.974485
7.7	0.990923
7.725	0.98768
7.75	0.984413
7.775	0.977132
7.8	0.994109
7.825	0.983956
7.85	0.988837
7.875	0.990272
7.9	0.990518
7.925	0.985206
7.95	0.979924
7.975	0.989831
8	0.99783
8.025	0.976169
8.05	0.986252
8.075	0.98492
8.1	0.98862
8.125	0.99357
8.15	0.993971
8.175	0.994734
8.2	0.997726
8.225	0.995334
8.25	1.00209
8.275	1.00651
8.3	1.00545
8.325	1.00187
8.35	0.996683
8.375	0.996231
8.4	0.991174
8.425	0.986158
8.45	0.991367
8.475	0.990318
8.5	0.98691
8.525	0.988105
8.55	0.993844
8.575	0.988835
8.6	0.98532
8.625	0.987904
8.65	0.995348
8.675	0.990834
8.7	0.991103
8.725	0.987959
8.75	0.986518
8.775	1.00058
8.8	0.992528
8.825	0.984937
8.85	0.992502
8.875	0.989032
8.9	0.989854
8.925	0.985881
8.95	0.99283
8.975	0.9996
9	1.00253
9.025	0.994347
9.05	1.00756
9.075	1.00286
9.1	0.996952
9.125	1.0041
9.15	0.988919
9.175	0.991295
9.2	0.99478
9.225	0.997079
9.25	0.993228
9.275	0.99087
9.3	0.982795
9.325	1.00101
9.35	0.997312
9.375	0.994194
9.4	0.989597
9.425	0.982874
9.45	0.980168
9.475	0.985638
9.5	0.989393
9.525	0.998009
9.55	0.999665
9.575	0.99568
9.6	0.989237
9.625	1.00195
9.65	0.999505
9.675	1.00058
9.7	0.98832
9.725	0.996853
9.75	0.990214
9.775	0.996895
9.8	0.996531
9.825	1.01471
9.85	0.995011
9.875	1.00628
9.9	1.00542
9.925	1.00533
9.95	0.996064
9.975	1.00294
10	1.00405
10.025	1.0084
10.05	1.0128
10.075	1.00762
10.1	1.00713
10.125	0.999973
10.15	1.00805
10.175	1.00128
10.2	0.980936
10.225	0.98886
10.25	0.995456
10.275	0.99561
10.3	0.997128
10.325	1.00535
10.35	0.988569
10.375	0.991777
10.4	0.980267
10.425	0.998093
10.45	0.99978
10.475	1.00481
10.5	0.995568
10.525	0.994331
10.55	1.0019
10.575	0.995285
10.6	1.01189
10.625	1.00622
10.65	1.00349
10.675	1.00144
10.7	0.992057
10.725	1.01227
10.75	1.00762
10.775	1.01054
10.8	1.01454
10.825	1.01768
