correlations	6058792
0	0
0.025	0
0.05	0
0.075	0
0.1	0
0.125	0
0.15	0
0.175	0
0.2	0
0.225	0
0.25	0
0.275	0
0.3	0
0.325	0
0.35	0
0.375	0
0.4	0
0.425	0
0.45	0
0.475	0
0.5	0
0.525	0
0.55	0
0.575	0
0.6	0
0.625	0
0.65	0
0.675	0
0.7	0
0.725	0
0.75	0
0.775	0
0.8	0
0.825	0
0.85	0
0.875	0
0.9	0
0.925	0
0.95	0
0.975	0
1	1.24714
1.025	2.28651
1.05	2.06471
1.075	2.10944
1.1	1.88029
1.125	1.74126
1.15	1.7034
1.175	1.59591
1.2	1.51883
1.225	1.35975
1.25	1.34952
1.275	1.24711
1.3	1.35315
1.325	1.1102
1.35	1.14637
1.375	1.08508
1.4	0.984413
1.425	0.983175
1.45	0.957006
1.475	0.964172
1.5	0.927856
1.525	0.91693
1.55	0.916928
1.575	0.860626
1.6	0.872822
1.625	0.915023
1.65	0.890795
1.675	0.885896
1.7	0.873059
1.725	0.825223
1.75	0.805291
1.775	0.894533
1.8	0.966324
1.825	0.895702
1.85	0.934984
1.875	0.907917
1.9	0.959551
1.925	0.953472
1.95	0.95248
1.975	1.02607
2	1.03422
2.025	1.04745
2.05	1.02173
2.075	1.05816
2.1	1.00469
2.125	1.00802
2.15	1.05417
2.175	1.03939
2.2	1.02048
2.225	1.00808
2.25	1.07879
2.275	1.08485
2.3	0.996512
2.325	1.05315
2.35	1.03774
2.375	1.0181
2.4	1.02389
2.425	0.97902
2.45	0.979003
2.475	0.98663
2.5	0.978339
2.525	1.01502
2.55	1.04812
2.575	1.0099
2.6	1.01702
2.625	0.993668
2.65	1.00362
2.675	0.978036
2.7	0.971388
2.725	0.984353
2.75	0.957988
2.775	1.0199
2.8	1.00194
2.825	1.01145
2.85	0.998314
2.875	1.01529
2.9	1.03113
2.925	1.00487
2.95	1.01542
2.975	0.980666
3	0.990731
3.025	1.00818
3.05	0.99855
3.075	0.978384
3.1	1.00298
3.125	0.974908
3.15	0.997766
3.175	0.973578
3.2	0.989367
3.225	0.968413
3.25	0.99629
3.275	1.01319
3.3	0.985444
3.325	1.01851
3.35	1.00948
3.375	0.974408
3.4	0.987194
3.425	0.986755
3.45	0.963275
3.475	0.986481
3.5	1.00029
3.525	0.993528
3.55	1.00287
3.575	1.02136
3.6	1.00258
3.625	0.984089
3.65	1.02796
3.675	1.0163
3.7	1.00019
3.725	1.02502
3.75	1.01139
3.775	1.00518
3.8	1.02944
3.825	1.01782
3.85	1.00049
3.875	1.01055
3.9	1.02222
3.925	0.985993
3.95	1.00386
3.975	0.97599
4	1.01197
4.025	0.994431
4.05	1.00408
4.075	0.980909
4.1	0.991019
4.125	0.995754
4.15	1.00965
4.175	0.986366
4.2	0.974094
4.225	0.98883
4.25	0.980098
4.275	0.980123
4.3	0.98187
4.325	0.968149
4.35	0.979
4.375	0.998742
4.4	1.00806
4.425	1.00941
4.45	0.981645
4.475	1.01611
4.5	1.02163
4.525	1.01308
4.55	1.01
4.575	1.01772
4.6	1.01688
4.625	1.00478
4.65	1.02121
4.675	1.02245
4.7	1.01504
4.725	1.02396
4.75	1.01049
4.775	1.01421
4.8	1.00382
4.825	0.985385
4.85	1.00271
4.875	0.97933
4.9	0.989817
4.925	0.986349
4.95	0.988499
4.975	0.986893
5	0.987058
5.025	0.974298
5.05	0.997489
5.075	0.99551
5.1	0.986637
5.125	0.97034
5.15	0.987795
5.175	0.989988
5.2	0.983168
5.225	1.00325
5.25	0.980132
5.275	0.993962
5.3	0.966406
5.325	0.992649
5.35	0.972425
5.375	0.998776
5.4	0.989102
5.425	1.01181
5.45	1.01488
5.475	0.984414
5.5	0.983627
5.525	1.02045
5.55	0.970084
5.575	1.00658
5.6	0.995315
5.625	1.02492
5.65	1.01246
5.675	1.00612
5.7	0.994786
5.725	1.0087
5.75	1.01842
5.775	1.02129
5.8	1.01226
5.825	1.03198
5.85	0.993838
5.875	0.980594
5.9	0.98882
5.925	0.986557
5.95	0.984298
5.975	0.991737
6	0.988708
6.025	0.986096
6.05	0.992568
6.075	1.01197
6.1	0.98075
6.125	0.985432
6.15	0.992687
6.175	0.985575
6.2	0.987507
6.225	0.975425
6.25	0.993389
6.275	0.983608
6.3	0.991538
6.325	0.998837
6.35	0.998066
6.375	0.993238
6.4	0.994966
6.425	1.00209
6.45	1.0008
6.475	0.99393
6.5	0.998109
6.525	1.00819
6.55	0.986059
6.575	0.994057
6.6	1.01237
6.625	1.02114
6.65	1.00272
6.675	1.00931
6.7	0.995892
6.725	0.990653
6.75	1.00167
6.775	0.980994
